hour,pv,wind
7715,0.0,0.035
7716,0.0,0.037
7717,0.0,0.041
7718,0.0,0.046
7719,0.0,0.051
7720,0.146,0.058
7721,0.402,0.047
7722,0.576,0.045
7723,0.678,0.074
7724,0.723,0.048
7725,0.717,0.026
7726,0.661,0.014
7727,0.552,0.008
7728,0.382,0.005
7729,0.145,0.004
7730,0.0,0.003
7731,0.0,0.006
7732,0.0,0.01
7733,0.0,0.006
7734,0.0,0.001
7735,0.0,0.0
7736,0.0,0.004
7737,0.0,0.025
7738,0.0,0.045
7739,0.0,0.056
7740,0.0,0.065
7741,0.0,0.074
7742,0.0,0.078
7743,0.0,0.081
7744,0.073,0.083
7745,0.316,0.068
7746,0.529,0.11
7747,0.645,0.345
7748,0.681,0.468
7749,0.668,0.525
7750,0.615,0.532
7751,0.483,0.523
7752,0.296,0.51
7753,0.076,0.415
7754,0.0,0.291
7755,0.0,0.164
7756,0.0,0.105
7757,0.0,0.146
7758,0.0,0.201
7759,0.0,0.205
7760,0.0,0.159
7761,0.0,0.154
7762,0.0,0.127
7763,0.0,0.083
7764,0.0,0.034
7765,0.0,0.007
7766,0.0,0.002
7767,0.0,0.004
7768,0.013,0.009
7769,0.062,0.018
7770,0.111,0.014
7771,0.212,0.006
7772,0.238,0.003
7773,0.263,0.002
7774,0.189,0.001
7775,0.155,0.001
7776,0.099,0.0
7777,0.017,0.0
7778,0.0,0.0
7779,0.0,0.004
7780,0.0,0.019
7781,0.0,0.029
7782,0.0,0.026
7783,0.0,0.021
7784,0.0,0.022
7785,0.0,0.026
7786,0.0,0.015
7787,0.0,0.005
7788,0.0,0.002
7789,0.0,0.002
7790,0.0,0.001
7791,0.0,0.002
7792,0.051,0.002
7793,0.179,0.0
7794,0.35,0.0
7795,0.56,0.0
7796,0.668,0.0
7797,0.647,0.0
7798,0.591,0.0
7799,0.482,0.0
7800,0.306,0.0
7801,0.07,0.0
7802,0.0,0.001
7803,0.0,0.002
7804,0.0,0.008
7805,0.0,0.017
7806,0.0,0.015
7807,0.0,0.005
7808,0.0,0.001
7809,0.0,0.0
7810,0.0,0.0
7811,0.0,0.0
7812,0.0,0.0
7813,0.0,0.001
7814,0.0,0.007
7815,0.0,0.019
7816,0.079,0.034
7817,0.271,0.037
7818,0.547,0.07
7819,0.667,0.102
7820,0.719,0.116
7821,0.714,0.119
7822,0.659,0.118
7823,0.54,0.125
7824,0.354,0.142
7825,0.112,0.161
7826,0.0,0.194
7827,0.0,0.215
7828,0.0,0.201
7829,0.0,0.168
7830,0.0,0.13
7831,0.0,0.115
7832,0.0,0.112
7833,0.0,0.105
7834,0.0,0.081
7835,0.0,0.072
7836,0.0,0.082
7837,0.0,0.115
7838,0.0,0.145
7839,0.0,0.227
7840,0.071,0.264
7841,0.271,0.205
7842,0.44,0.613
7843,0.606,0.623
7844,0.647,0.552
7845,0.592,0.466
7846,0.559,0.39
7847,0.536,0.323
7848,0.363,0.249
7849,0.127,0.155
7850,0.0,0.099
7851,0.0,0.076
7852,0.0,0.064
7853,0.0,0.059
7854,0.0,0.063
7855,0.0,0.071
7856,0.0,0.076
7857,0.0,0.076
7858,0.0,0.089
7859,0.0,0.133
7860,0.0,0.155
7861,0.0,0.154
7862,0.0,0.139
7863,0.0,0.124
7864,0.135,0.086
7865,0.407,0.033
7866,0.593,0.043
7867,0.701,0.013
7868,0.75,0.003
7869,0.745,0.002
7870,0.685,0.003
7871,0.569,0.003
7872,0.389,0.003
7873,0.13,0.017
7874,0.0,0.045
7875,0.0,0.055
7876,0.0,0.045
7877,0.0,0.037
7878,0.0,0.039
7879,0.0,0.069
7880,0.0,0.192
7881,0.0,0.286
7882,0.0,0.285
7883,0.0,0.245
7884,0.0,0.265
7885,0.0,0.357
7886,0.0,0.398
7887,0.0,0.395
7888,0.023,0.401
7889,0.296,0.409
7890,0.601,0.646
7891,0.716,0.936
7892,0.773,0.985
7893,0.771,0.991
7894,0.706,0.991
7895,0.583,0.99
7896,0.397,0.976
7897,0.13,0.926
7898,0.0,0.879
7899,0.0,0.857
7900,0.0,0.842
7901,0.0,0.829
7902,0.0,0.773
7903,0.0,0.618
7904,0.0,0.476
7905,0.0,0.297
7906,0.0,0.122
7907,0.0,0.092
7908,0.0,0.043
7909,0.0,0.045
7910,0.0,0.029
7911,0.0,0.018
7912,0.128,0.009
7913,0.403,0.025
7914,0.586,0.087
7915,0.714,0.025
7916,0.77,0.002
7917,0.761,0.001
7918,0.677,0.001
7919,0.39,0.006
7920,0.278,0.018
7921,0.019,0.027
7922,0.0,0.029
7923,0.0,0.074
7924,0.0,0.139
7925,0.0,0.185
7926,0.0,0.249
7927,0.0,0.391
7928,0.0,0.535
7929,0.0,0.633
7930,0.0,0.71
7931,0.0,0.77
7932,0.0,0.772
7933,0.0,0.753
7934,0.0,0.57
7935,0.0,0.327
7936,0.008,0.178
7937,0.073,0.179
7938,0.349,0.291
7939,0.456,0.442
7940,0.408,0.556
7941,0.334,0.618
7942,0.26,0.649
7943,0.171,0.642
7944,0.086,0.545
7945,0.007,0.289
7946,0.0,0.134
7947,0.0,0.045
7948,0.0,0.033
7949,0.0,0.049
7950,0.0,0.056
7951,0.0,0.052
7952,0.0,0.046
7953,0.0,0.038
7954,0.0,0.032
7955,0.0,0.051
7956,0.0,0.083
7957,0.0,0.107
7958,0.0,0.112
7959,0.0,0.097
7960,0.004,0.099
7961,0.048,0.139
7962,0.089,0.192
7963,0.1,0.253
7964,0.118,0.24
7965,0.109,0.193
7966,0.092,0.167
7967,0.072,0.128
7968,0.032,0.099
7969,0.0,0.032
7970,0.0,0.032
7971,0.0,0.045
7972,0.0,0.047
7973,0.0,0.047
7974,0.0,0.051
7975,0.0,0.053
7976,0.0,0.059
7977,0.0,0.069
7978,0.0,0.079
7979,0.0,0.124
7980,0.0,0.167
7981,0.0,0.185
7982,0.0,0.213
7983,0.0,0.259
7984,0.008,0.268
7985,0.078,0.362
7986,0.162,0.513
7987,0.441,0.585
7988,0.551,0.569
7989,0.556,0.511
7990,0.416,0.463
7991,0.321,0.41
7992,0.165,0.318
7993,0.028,0.17
7994,0.0,0.105
7995,0.0,0.073
7996,0.0,0.058
7997,0.0,0.046
7998,0.0,0.028
7999,0.0,0.012
8000,0.0,0.006
8001,0.0,0.004
8002,0.0,0.005
8003,0.0,0.003
8004,0.0,0.001
8005,0.0,0.001
8006,0.0,0.001
8007,0.0,0.005
8008,0.008,0.024
8009,0.075,0.048
8010,0.232,0.102
8011,0.414,0.2
8012,0.397,0.217
8013,0.245,0.219
8014,0.146,0.245
8015,0.097,0.249
8016,0.063,0.181
8017,0.003,0.172
8018,0.0,0.279
8019,0.0,0.386
8020,0.0,0.454
8021,0.0,0.462
8022,0.0,0.51
8023,0.0,0.559
8024,0.0,0.572
8025,0.0,0.557
8026,0.0,0.526
8027,0.0,0.504
8028,0.0,0.501
8029,0.0,0.473
8030,0.0,0.485
8031,0.0,0.529
8032,0.012,0.562
8033,0.094,0.504
8034,0.201,0.494
8035,0.308,0.538
8036,0.316,0.515
8037,0.343,0.488
8038,0.296,0.49
8039,0.217,0.468
8040,0.1,0.337
8041,0.012,0.321
8042,0.0,0.4
8043,0.0,0.465
8044,0.0,0.513
8045,0.0,0.55
8046,0.0,0.534
8047,0.0,0.498
8048,0.0,0.466
8049,0.0,0.447
8050,0.0,0.448
8051,0.0,0.425
8052,0.0,0.413
8053,0.0,0.398
8054,0.0,0.364
8055,0.0,0.374
8056,0.066,0.41
8057,0.297,0.317
8058,0.518,0.343
8059,0.644,0.428
8060,0.656,0.37
8061,0.616,0.272
8062,0.562,0.19
8063,0.412,0.153
8064,0.275,0.134
8065,0.052,0.167
8066,0.0,0.207
8067,0.0,0.266
8068,0.0,0.327
8069,0.0,0.343
8070,0.0,0.325
8071,0.0,0.301
8072,0.0,0.291
8073,0.0,0.294
8074,0.0,0.269
8075,0.0,0.237
8076,0.0,0.225
8077,0.0,0.223
8078,0.0,0.207
8079,0.0,0.26
8080,0.005,0.308
8081,0.055,0.358
8082,0.13,0.341
8083,0.168,0.294
8084,0.177,0.308
8085,0.165,0.408
8086,0.154,0.403
8087,0.1,0.437
8088,0.044,0.512
8089,0.002,0.519
8090,0.0,0.558
8091,0.0,0.507
8092,0.0,0.437
8093,0.0,0.4
8094,0.0,0.362
8095,0.0,0.367
8096,0.0,0.442
8097,0.0,0.452
8098,0.0,0.425
8099,0.0,0.394
8100,0.0,0.355
8101,0.0,0.388
8102,0.0,0.398
8103,0.0,0.46
8104,0.012,0.494
8105,0.061,0.347
8106,0.092,0.156
8107,0.138,0.079
8108,0.222,0.046
8109,0.543,0.037
8110,0.568,0.064
8111,0.439,0.118
8112,0.284,0.13
8113,0.046,0.171
8114,0.0,0.199
8115,0.0,0.178
8116,0.0,0.143
8117,0.0,0.118
8118,0.0,0.101
8119,0.0,0.081
8120,0.0,0.06
8121,0.0,0.042
8122,0.0,0.026
8123,0.0,0.017
8124,0.0,0.014
8125,0.0,0.012
8126,0.0,0.006
8127,0.0,0.007
8128,0.067,0.008
8129,0.303,0.003
8130,0.516,0.003
8131,0.654,0.007
8132,0.697,0.014
8133,0.535,0.022
8134,0.585,0.019
8135,0.467,0.026
8136,0.169,0.042
8137,0.017,0.092
8138,0.0,0.168
8139,0.0,0.292
8140,0.0,0.393
8141,0.0,0.352
8142,0.0,0.379
8143,0.0,0.433
8144,0.0,0.457
8145,0.0,0.452
8146,0.0,0.409
8147,0.0,0.367
8148,0.0,0.332
8149,0.0,0.347
8150,0.0,0.394
8151,0.0,0.448
8152,0.094,0.467
8153,0.338,0.352
8154,0.506,0.572
8155,0.616,0.59
8156,0.661,0.523
8157,0.641,0.415
8158,0.469,0.334
8159,0.291,0.264
8160,0.128,0.157
8161,0.014,0.089
8162,0.0,0.082
8163,0.0,0.099
8164,0.0,0.116
8165,0.0,0.106
8166,0.0,0.074
8167,0.0,0.054
8168,0.0,0.045
8169,0.0,0.038
8170,0.0,0.059
8171,0.0,0.072
8172,0.0,0.077
8173,0.0,0.077
8174,0.0,0.073
8175,0.0,0.08
8176,0.001,0.093
8177,0.025,0.08
8178,0.041,0.074
8179,0.089,0.062
8180,0.123,0.058
8181,0.104,0.053
8182,0.079,0.041
8183,0.059,0.034
8184,0.025,0.037
8185,0.0,0.061
8186,0.0,0.067
8187,0.0,0.087
8188,0.0,0.126
8189,0.0,0.141
8190,0.0,0.153
8191,0.0,0.151
8192,0.0,0.155
8193,0.0,0.177
8194,0.0,0.193
8195,0.0,0.194
8196,0.0,0.16
8197,0.0,0.162
8198,0.0,0.148
8199,0.0,0.149
8200,0.0,0.142
8201,0.026,0.132
8202,0.065,0.129
8203,0.111,0.195
8204,0.142,0.251
8205,0.141,0.251
8206,0.234,0.233
8207,0.218,0.222
8208,0.13,0.164
8209,0.002,0.136
8210,0.0,0.144
8211,0.0,0.152
8212,0.0,0.15
8213,0.0,0.156
8214,0.0,0.189
8215,0.0,0.24
8216,0.0,0.229
8217,0.0,0.198
8218,0.0,0.168
8219,0.0,0.163
8220,0.0,0.196
8221,0.0,0.209
8222,0.0,0.205
8223,0.0,0.172
8224,0.004,0.102
8225,0.077,0.058
8226,0.215,0.056
8227,0.422,0.068
8228,0.36,0.049
8229,0.408,0.026
8230,0.531,0.022
8231,0.461,0.027
8232,0.301,0.034
8233,0.047,0.043
8234,0.0,0.051
8235,0.0,0.039
8236,0.0,0.028
8237,0.0,0.03
8238,0.0,0.033
8239,0.0,0.038
8240,0.0,0.032
8241,0.0,0.024
8242,0.0,0.031
8243,0.0,0.058
8244,0.0,0.085
8245,0.0,0.104
8246,0.0,0.141
8247,0.0,0.194
8248,0.013,0.207
8249,0.09,0.174
8250,0.251,0.102
8251,0.428,0.11
8252,0.423,0.078
8253,0.345,0.036
8254,0.241,0.026
8255,0.168,0.028
8256,0.1,0.03
8257,0.013,0.029
8258,0.0,0.026
8259,0.0,0.028
8260,0.0,0.024
8261,0.0,0.022
8262,0.0,0.027
8263,0.0,0.022
8264,0.0,0.01
8265,0.0,0.003
8266,0.0,0.001
8267,0.0,0.009
8268,0.0,0.041
8269,0.0,0.032
8270,0.0,0.017
8271,0.0,0.021
8272,0.007,0.034
8273,0.19,0.037
8274,0.382,0.046
8275,0.518,0.167
8276,0.379,0.264
8277,0.328,0.252
8278,0.155,0.173
8279,0.087,0.087
8280,0.048,0.039
8281,0.001,0.046
8282,0.0,0.07
8283,0.0,0.064
8284,0.0,0.088
8285,0.0,0.124
8286,0.0,0.161
8287,0.0,0.155
8288,0.0,0.166
8289,0.0,0.264
8290,0.0,0.33
8291,0.0,0.328
8292,0.0,0.291
8293,0.0,0.256
8294,0.0,0.23
8295,0.0,0.206
8296,0.016,0.178
8297,0.16,0.112
8298,0.391,0.095
8299,0.547,0.204
8300,0.623,0.339
8301,0.664,0.432
8302,0.533,0.444
8303,0.173,0.331
8304,0.066,0.224
8305,0.013,0.183
8306,0.0,0.16
8307,0.0,0.179
8308,0.0,0.24
8309,0.0,0.277
8310,0.0,0.286
8311,0.0,0.269
8312,0.0,0.241
8313,0.0,0.207
8314,0.0,0.179
8315,0.0,0.187
8316,0.0,0.208
8317,0.0,0.191
8318,0.0,0.152
8319,0.0,0.127
8320,0.012,0.126
8321,0.095,0.094
8322,0.224,0.109
8323,0.396,0.188
8324,0.687,0.308
8325,0.681,0.469
8326,0.617,0.562
8327,0.494,0.602
8328,0.3,0.532
8329,0.042,0.401
8330,0.0,0.323
8331,0.0,0.257
8332,0.0,0.261
8333,0.0,0.3
8334,0.0,0.332
8335,0.0,0.336
8336,0.0,0.358
8337,0.0,0.391
8338,0.0,0.43
8339,0.0,0.428
8340,0.0,0.425
8341,0.0,0.491
8342,0.0,0.514
8343,0.0,0.524
8344,0.0,0.507
8345,0.028,0.476
8346,0.135,0.578
8347,0.378,0.59
8348,0.554,0.651
8349,0.654,0.686
8350,0.619,0.686
8351,0.48,0.7
8352,0.283,0.702
8353,0.06,0.633
8354,0.0,0.601
8355,0.0,0.573
8356,0.0,0.573
8357,0.0,0.682
8358,0.0,0.726
8359,0.0,0.765
8360,0.0,0.733
8361,0.0,0.666
8362,0.0,0.673
8363,0.0,0.691
8364,0.0,0.744
8365,0.0,0.805
8366,0.0,0.806
8367,0.0,0.793
8368,0.011,0.811
8369,0.16,0.833
8370,0.272,0.832
8371,0.43,0.792
8372,0.629,0.71
8373,0.71,0.631
8374,0.672,0.574
8375,0.555,0.547
8376,0.347,0.535
8377,0.081,0.484
8378,0.0,0.451
8379,0.0,0.424
8380,0.0,0.347
8381,0.0,0.204
8382,0.0,0.154
8383,0.0,0.102
8384,0.0,0.076
8385,0.0,0.054
8386,0.0,0.074
8387,0.0,0.093
8388,0.0,0.106
8389,0.0,0.116
8390,0.0,0.193
8391,0.0,0.314
8392,0.118,0.341
8393,0.367,0.282
8394,0.597,0.524
8395,0.713,0.613
8396,0.765,0.625
8397,0.761,0.619
8398,0.699,0.629
8399,0.573,0.627
8400,0.369,0.583
8401,0.05,0.586
8402,0.0,0.64
8403,0.0,0.678
8404,0.0,0.698
8405,0.0,0.754
8406,0.0,0.794
8407,0.0,0.842
8408,0.0,0.877
8409,0.0,0.865
8410,0.0,0.86
8411,0.0,0.877
8412,0.0,0.903
8413,0.0,0.924
8414,0.0,0.931
8415,0.0,0.928
8416,0.069,0.9
8417,0.177,0.862
8418,0.217,0.929
8419,0.235,0.935
8420,0.258,0.919
8421,0.266,0.918
8422,0.235,0.942
8423,0.152,0.944
8424,0.065,0.933
8425,0.005,0.932
8426,0.0,0.928
8427,0.0,0.922
8428,0.0,0.915
8429,0.0,0.898
8430,0.0,0.877
8431,0.0,0.849
8432,0.0,0.823
8433,0.0,0.746
8434,0.0,0.676
8435,0.0,0.628
8436,0.0,0.578
8437,0.0,0.538
8438,0.0,0.493
8439,0.0,0.476
8440,0.0,0.447
8441,0.046,0.311
8442,0.218,0.133
8443,0.326,0.068
8444,0.441,0.009
8445,0.549,0.0
8446,0.506,0.0
8447,0.413,0.0
8448,0.225,0.002
8449,0.046,0.004
8450,0.0,0.01
8451,0.0,0.018
8452,0.0,0.025
8453,0.0,0.03
8454,0.0,0.029
8455,0.0,0.031
8456,0.0,0.076
8457,0.0,0.084
8458,0.0,0.06
8459,0.0,0.067
8460,0.0,0.075
8461,0.0,0.115
8462,0.0,0.116
8463,0.0,0.058
8464,0.009,0.042
8465,0.117,0.031
8466,0.539,0.014
8467,0.642,0.017
8468,0.694,0.015
8469,0.707,0.011
8470,0.65,0.011
8471,0.522,0.011
8472,0.323,0.012
8473,0.068,0.012
8474,0.0,0.007
8475,0.0,0.005
8476,0.0,0.006
8477,0.0,0.014
8478,0.0,0.039
8479,0.0,0.072
8480,0.0,0.089
8481,0.0,0.097
8482,0.0,0.114
8483,0.0,0.14
8484,0.0,0.169
8485,0.0,0.201
8486,0.0,0.247
8487,0.0,0.302
8488,0.045,0.361
8489,0.285,0.332
8490,0.508,0.278
8491,0.679,0.386
8492,0.726,0.337
8493,0.669,0.296
8494,0.52,0.295
8495,0.429,0.282
8496,0.339,0.21
8497,0.052,0.241
8498,0.0,0.402
8499,0.0,0.467
8500,0.0,0.486
8501,0.0,0.511
8502,0.0,0.54
8503,0.0,0.574
8504,0.0,0.606
8505,0.0,0.639
8506,0.0,0.669
8507,0.0,0.698
8508,0.0,0.722
8509,0.0,0.731
8510,0.0,0.726
8511,0.0,0.704
8512,0.014,0.67
8513,0.102,0.556
8514,0.203,0.41
8515,0.292,0.429
8516,0.328,0.435
8517,0.315,0.457
8518,0.267,0.433
8519,0.187,0.363
8520,0.077,0.379
8521,0.004,0.49
8522,0.0,0.633
8523,0.0,0.68
8524,0.0,0.699
8525,0.0,0.71
8526,0.0,0.72
8527,0.0,0.706
8528,0.0,0.691
8529,0.0,0.695
8530,0.0,0.687
8531,0.0,0.651
8532,0.0,0.579
8533,0.0,0.496
8534,0.0,0.401
8535,0.0,0.311
8536,0.056,0.319
8537,0.172,0.309
8538,0.323,0.504
8539,0.606,0.802
8540,0.621,0.866
8541,0.54,0.863
8542,0.395,0.821
8543,0.238,0.743
8544,0.061,0.557
8545,0.0,0.41
8546,0.0,0.383
8547,0.0,0.337
8548,0.0,0.256
8549,0.0,0.207
8550,0.0,0.18
8551,0.0,0.168
8552,0.0,0.154
8553,0.0,0.133
8554,0.0,0.135
8555,0.0,0.145
8556,0.0,0.118
8557,0.0,0.117
8558,0.0,0.104
8559,0.0,0.093
8560,0.01,0.071
8561,0.077,0.097
8562,0.168,0.15
8563,0.17,0.226
8564,0.153,0.238
8565,0.21,0.161
8566,0.213,0.065
8567,0.147,0.017
8568,0.047,0.002
8569,0.0,0.001
8570,0.0,0.008
8571,0.0,0.025
8572,0.0,0.028
8573,0.0,0.02
8574,0.0,0.016
8575,0.0,0.011
8576,0.0,0.006
8577,0.0,0.007
8578,0.0,0.006
8579,0.0,0.002
8580,0.0,0.004
8581,0.0,0.029
8582,0.0,0.054
8583,0.0,0.079
8584,0.0,0.073
8585,0.043,0.047
8586,0.238,0.066
8587,0.543,0.064
8588,0.641,0.076
8589,0.659,0.092
8590,0.585,0.124
8591,0.452,0.188
8592,0.221,0.26
8593,0.005,0.241
8594,0.0,0.209
8595,0.0,0.14
8596,0.0,0.094
8597,0.0,0.073
8598,0.0,0.059
8599,0.0,0.053
8600,0.0,0.056
8601,0.0,0.062
8602,0.0,0.072
8603,0.0,0.074
8604,0.0,0.077
8605,0.0,0.071
8606,0.0,0.063
8607,0.0,0.049
8608,0.003,0.03
8609,0.093,0.018
8610,0.36,0.038
8611,0.439,0.097
8612,0.426,0.113
8613,0.325,0.123
8614,0.212,0.124
8615,0.117,0.11
8616,0.045,0.101
8617,0.0,0.102
8618,0.0,0.164
8619,0.0,0.3
8620,0.0,0.38
8621,0.0,0.479
8622,0.0,0.612
8623,0.0,0.671
8624,0.0,0.718
8625,0.0,0.771
8626,0.0,0.712
8627,0.0,0.529
8628,0.0,0.461
8629,0.0,0.501
8630,0.0,0.539
8631,0.0,0.695
8632,0.003,0.687
8633,0.064,0.661
8634,0.153,0.672
8635,0.224,0.675
8636,0.239,0.638
8637,0.169,0.556
8638,0.116,0.398
8639,0.079,0.248
8640,0.034,0.241
8641,0.002,0.259
8642,0.0,0.325
8643,0.0,0.345
8644,0.0,0.341
8645,0.0,0.344
8646,0.0,0.346
8647,0.0,0.34
8648,0.0,0.276
8649,0.0,0.236
8650,0.0,0.196
8651,0.0,0.15
8652,0.0,0.109
8653,0.0,0.107
8654,0.0,0.136
8655,0.0,0.136
8656,0.013,0.125
8657,0.104,0.11
8658,0.291,0.115
8659,0.672,0.112
8660,0.752,0.088
8661,0.739,0.067
8662,0.64,0.049
8663,0.339,0.034
8664,0.106,0.025
8665,0.02,0.03
8666,0.0,0.041
8667,0.0,0.052
8668,0.0,0.053
8669,0.0,0.054
8670,0.0,0.057
8671,0.0,0.052
8672,0.0,0.039
8673,0.0,0.026
8674,0.0,0.012
8675,0.0,0.006
8676,0.0,0.005
8677,0.0,0.003
8678,0.0,0.002
8679,0.0,0.003
8680,0.12,0.004
8681,0.37,0.003
8682,0.598,0.003
8683,0.707,0.005
8684,0.751,0.009
8685,0.74,0.008
8686,0.671,0.012
8687,0.537,0.013
8688,0.328,0.011
8689,0.058,0.005
8690,0.0,0.002
8691,0.0,0.001
8692,0.0,0.005
8693,0.0,0.02
8694,0.0,0.03
8695,0.0,0.03
8696,0.0,0.026
8697,0.0,0.023
8698,0.0,0.024
8699,0.0,0.024
8700,0.0,0.025
8701,0.0,0.03
8702,0.0,0.035
8703,0.0,0.041
8704,0.024,0.067
8705,0.092,0.089
8706,0.211,0.069
8707,0.342,0.072
8708,0.56,0.053
8709,0.634,0.013
8710,0.54,0.001
8711,0.371,0.0
8712,0.174,0.001
8713,0.009,0.004
8714,0.0,0.007
8715,0.0,0.005
8716,0.0,0.005
8717,0.0,0.021
8718,0.0,0.051
8719,0.0,0.079
8720,0.0,0.127
8721,0.0,0.218
8722,0.0,0.312
8723,0.0,0.36
8724,0.0,0.422
8725,0.0,0.48
8726,0.0,0.539
8727,0.0,0.586
8728,0.01,0.544
8729,0.098,0.422
8730,0.231,0.383
8731,0.476,0.626
8732,0.618,0.676
8733,0.667,0.672
8734,0.62,0.646
8735,0.495,0.599
8736,0.292,0.483
8737,0.068,0.374
8738,0.0,0.301
8739,0.0,0.267
8740,0.0,0.277
8741,0.0,0.302
8742,0.0,0.388
8743,0.0,0.471
8744,0.0,0.479
8745,0.0,0.502
8746,0.0,0.544
8747,0.0,0.603
8748,0.0,0.672
8749,0.0,0.698
8750,0.0,0.725
8751,0.0,0.739
8752,0.163,0.678
8753,0.4,0.53
8754,0.591,0.615
8755,0.71,0.646
8756,0.759,0.498
8757,0.748,0.314
8758,0.676,0.193
8759,0.545,0.116
8760,0.337,0.045
